id,pitch_tag,rhythm_tag,mode,beat,key_signature
1230,"['C', 'G', 'D', 'E', 'D', 'C', 'G', 'D', 'E', 'D', 'C', 'HC', 'B', 'A', 'G', 'F', 'E', 'E', 'A', 'G', 'F', 'A', 'F', 'D', 'D', 'A', 'E', 'F', 'E', 'D', 'A', 'E', 'F', 'E', 'D', 'A', 'HD', 'HC', 'B', 'A', 'G', 'F', 'E', 'D', 'E', 'G', 'E', 'C', 'HC', 'B', 'HC', 'A', 'HC', 'B', 'HC', 'F', 'F', 'G', 'A', 'G', 'HC', 'B', 'HC', 'C', 'HE', 'HD', 'HC', 'B', 'HD', 'HC', 'A', 'HC', 'B', 'G', 'B', 'A', 'F', 'A', 'G', 'F', 'E', 'HC', 'B', 'HC', 'HC', 'A', 'HE', 'HD', 'HC', 'B', 'G', 'HD', 'HC', 'B', 'A', 'A', 'B', 'HC', 'HE', 'HD', 'B', 'HD', 'HC', 'A', 'G', 'C', 'G', 'D', 'E', 'D', 'C', 'G', 'D', 'E', 'D', 'C', 'HC', 'B', 'HC', 'A', 'HC', 'B', 'A', 'G', 'HC', 'B', 'A', 'G', 'F', 'E', 'D', 'C', 'LB', 'C', 'G', 'A', 'G', 'E', 'G', 'A', 'G', 'HC']","[0.25, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.75, 0.25, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 1.0, 0.25, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 1.0]",Ckey,4/4,Treble
1237,"['E', 'F', '#F', 'G', '#F', 'F', 'E', 'F', '#F', 'G', '#F', 'F', 'E', 'G', '#F', 'F', 'E', 'G', '#F', 'F', 'E', 'G', 'A', 'F', 'E', 'D', 'E', 'F', '#F', 'G', '#F', 'F', 'E', 'F', '#F', 'G', '#F', 'F', 'E', 'G', 'A', 'B', 'HC', 'G', 'F', 'A', 'G', 'E', 'F', 'D', 'C', 'D', 'E', '#F', 'G', '#F', 'G', '#F', 'G', '#F', 'G', '#F', 'G', '#F', 'G', '#F', 'G', '#F', 'G', '#F', 'G', '#F', 'G', 'A', 'G', '#F', 'G', 'A', 'G', 'A', 'G', '#F', 'G', 'A', 'G', '#F', 'G']","[0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.5, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 1.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.75, 0.25, 0.75, 0.25, 0.75, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5]",Ckey,4/4,Treble
1238,"['E', 'F', '#F', 'G', 'A', 'B', 'HC', 'HD', '#HC', 'HD', '#HC', 'HD', '#HC', 'HD', 'B', 'HC', 'E', 'F', '#F', 'G', 'A', 'B', 'HC', 'HD', '#HC', 'HD', '#HC', 'HD', '#HC', 'HD', 'B', 'HC', 'B', 'HC', '#HC', 'HD', '#HC', 'HD', 'B', 'HC', 'B', 'HC', '#HC', 'HD', '#HC', 'HD', 'B', 'HC', '#HC', 'HD', 'B', 'HC', '#HC', 'HD', 'B', 'HC', '#HC', 'HD', 'B', 'HC', '#HC', 'HD', 'B', 'HC', 'G', '#F', 'F', 'E', 'G', 'F', 'D', 'C', 'LB', 'C', '#C', 'D', '#C', 'D', 'LB', 'C', 'LB', 'C', '#C', 'D', '#C', 'D', 'LB', 'C', '#C', 'D', 'LB', 'C', '#C', 'D', 'LB', 'C', '#C', 'D', 'LB', 'C', '#C', 'D', 'LB', 'C']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
1251,"['A', 'B', 'HC', 'C', 'D', 'E', 'F', '#G', 'A', '#G', 'F', 'E', 'D', 'C', 'HC', 'B', 'A']","[1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0]",Ckey,4/4,Treble
1658,"['G', 'HC', 'G', 'A', 'G', 'E', 'D', 'C', 'D', 'F', 'A', 'B', 'HD', 'HC', 'G', '#G', 'A', 'HC', 'E', 'F', 'E', 'D', 'LA', 'LB', 'C', 'D', 'F', 'F', 'E', 'D', 'C']","[0.25, 0.125, 0.125, 0.1875, 0.0625, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.125, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.375, 0.125, 0.125, 0.25, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.5]",Ckey,2/4,Treble
1660,"['C', 'D', 'E', 'G', 'A', 'HC', 'G', 'E', 'HC', 'HD', 'HE', 'B', 'A', 'G', '#F', 'G', 'A', 'HC', 'F', 'E', 'G', 'D', 'G', 'A', 'E', 'D', 'LA', 'C']","[0.1875, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.1875, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.5, 0.125, 0.125, 0.125, 0.0625, 0.1875, 0.3125, 0.125, 0.0625, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5]",Ckey,2/4,Treble
1666,"['HC', 'B', 'bB', 'A', 'G', 'A', 'E', 'D', 'E', 'F', 'A', 'G', '#F', 'G', 'A', 'HD', 'HC', 'B', 'F', 'A', 'G', 'F', 'D', 'G', 'A', 'B', 'G', 'B', 'HC']","[0.375, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.375, 0.0625, 0.0625, 0.1875, 0.0625, 0.375, 0.0625, 0.0625, 0.125, 0.25, 0.0625, 0.0625, 0.1875, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.125, 0.0625, 0.5]",Ckey,2/4,Treble
1669,"['LA', 'C', 'E', 'F', 'A', 'G', 'F', 'E', 'LB', 'D', 'F', 'A', 'E', 'A', 'HC', 'B', 'G', 'F', 'E', 'D', 'C', 'LB', 'D', 'E', 'C', 'C', 'LB', 'LA']","[0.25, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.375, 0.125, 0.125, 0.0625, 0.0625, 0.5, 0.1875, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.25, 0.125, 0.0625, 0.0625, 0.375]",Ckey,2/4,Treble
1671,"['E', 'E', 'A', 'HC', 'B', 'A', '#G', 'A', 'E', 'A', 'F', 'E', 'D', 'C', 'D', 'E', 'F', 'E', 'A', 'D', 'C', 'D', 'E', 'HD', 'B', 'A', '#G', 'A']","[0.1875, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.125, 0.0625, 0.125, 0.0625, 0.0625, 0.625, 0.125, 0.125, 0.125, 0.375, 0.0625, 0.0625, 0.125, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5]",Ckey,2/4,Treble
1672,"['E', 'D', 'C', 'LB', 'LA', 'C', 'E', 'A', 'B', 'A', '#G', 'A', 'F', 'E', 'D', '#C', 'D', 'E', 'F', 'E', 'C', 'LA', 'LB', 'E', '#G', 'B', 'A']","[0.0625, 0.0625, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.125, 0.125, 0.5, 0.0625, 0.125, 0.0625, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
1680,"['E', 'G', 'F', 'E', 'D', 'C', 'D', 'A', 'G', 'A', 'B', 'HC', 'HE', 'HD', 'B', 'A', 'G', 'A', 'HC', 'F', 'E', 'D', 'F', 'G', 'A', 'G', 'LB', 'E', 'D', 'C']","[0.1875, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.375, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.25, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.1875, 0.0625, 0.5]",Ckey,2/4,Treble
1684,"['E', 'A', 'HC', 'B', 'HC', 'B', '#G', 'E', 'F', 'LA', 'LB', 'C', 'D', 'E', 'A', 'C', 'D', 'E', 'F', 'E', 'D', 'E', 'C', 'LB', 'LA']","[0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.1875, 0.0625, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5, 0.125, 0.25, 0.0625, 0.0625, 0.1875, 0.0625, 0.375, 0.125, 0.1875, 0.0625, 0.5]",Ckey,2/4,Treble
1685,"['A', 'HC', 'B', 'A', 'B', '#G', 'E', 'F', 'D', 'HD', 'HC', 'A', 'B', 'E', 'A', '#G', 'A', 'B', 'HC', 'HD', 'HD', 'HE', 'HD', 'HC', 'A', 'B', '#G', 'A']","[0.375, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.5, 0.125, 0.25, 0.25, 0.0625, 0.0625, 0.75, 0.375, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.375, 0.125, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.125, 0.125, 0.75]",Ckey,3/4,Treble
1686,"['G', 'A', 'A', 'G', 'HC', 'B', 'A', 'G', 'E', 'D', 'E', 'G', 'HC', 'B', 'HD', 'A', 'G', 'HC', 'A', 'HC', 'B', 'A', 'G', 'C', 'D', 'E', 'G', 'A', 'HC', 'E', 'D', 'C']","[0.125, 0.0625, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5, 0.0625, 0.125, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.5]",Ckey,2/4,Treble
1689,"['E', 'D', 'C', 'D', 'E', 'A', 'G', 'A', 'G', 'HC', 'F', 'E', 'D', 'G', 'A', 'HD', 'HC', 'B', 'A', 'G', 'E', 'G', 'A', 'E', 'G', 'A', 'HC']","[0.1875, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.25, 0.125, 0.25, 0.0625, 0.0625, 0.5, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
1690,"['E', 'A', 'HC', 'B', 'A', 'D', 'F', 'E', 'D', 'C', 'A', '#G', 'B', 'A', 'F', 'E', 'A', '#G', 'A', 'B', 'A', 'F', 'E', 'D', 'C', 'LA', 'LB', 'B', 'HC', 'B', 'E', '#G', 'A']","[0.375, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.25, 0.375, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.75, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.1875, 0.0625, 0.125, 0.125, 0.375, 0.25, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.75]",Ckey,3/4,Treble
1691,"['A', 'E', 'D', 'E', 'C', 'LB', 'LA', 'D', 'F', 'A', '#G', 'A', 'B', 'E', 'HC', 'B', 'A', 'HC', 'F', 'E', 'D', 'E', 'F', 'E', '#G', 'A', 'B', 'HC', 'A']","[0.25, 0.25, 0.1875, 0.0625, 0.375, 0.125, 0.25, 0.125, 0.125, 0.125, 0.25, 0.125, 0.5, 0.25, 0.125, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.375, 0.125, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.75]",Ckey,3/4,Treble
1693,"['A', 'HC', 'B', 'E', 'A', 'B', 'HC', 'HD', 'HE', 'HD', 'HC', 'B', 'A', 'B', 'F', 'F', 'E', 'F', 'HD', 'E', 'E', 'D', 'E', 'HC', 'B', 'E', '#G', 'A']","[0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.1875, 0.0625, 0.5, 0.0625, 0.125, 0.0625, 0.125, 0.1875, 0.0625, 0.0625, 0.0625, 0.0625, 0.3125, 0.125, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
1694,"['LA', 'C', 'LB', 'LA', 'E', 'F', 'E', 'D', 'A', 'E', 'F', 'HC', 'A', 'HD', 'HC', 'A', 'B', 'HC', 'B', 'A', '#G', 'B', 'A', 'E', 'F', 'E', 'D', 'E', 'A', '#G', 'B', 'A']","[0.125, 0.25, 0.0625, 0.0625, 0.25, 0.1875, 0.0625, 0.0625, 0.1875, 0.25, 0.125, 0.25, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.75, 0.375, 0.0625, 0.0625, 0.125, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.375, 0.25, 0.125, 0.125, 0.125, 0.75]",Ckey,3/4,Treble
1695,"['A', 'HC', 'B', 'A', '#G', 'A', 'E', 'A', 'C', 'D', 'E', 'D', 'HC', 'B', 'A', '#G', 'E', '#G', 'A', 'B', 'E', 'HC', 'B', '#G', 'A']","[0.125, 0.25, 0.0625, 0.0625, 0.1875, 0.0625, 0.375, 0.125, 0.125, 0.125, 0.5625, 0.125, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
1696,"['A', 'E', 'A', 'HC', 'B', 'A', '#G', 'A', 'B', 'E', 'HD', 'HC', 'B', 'E', '#G', 'A', 'B', 'HC', 'B', 'A', 'HE', 'HD', 'HE', 'HC', 'A', 'F', 'E', 'HC', '#G', 'B', 'A']","[0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.25, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.375, 0.125, 0.25, 0.125, 0.125, 0.1875, 0.0625, 0.375, 0.125, 0.125, 0.125, 0.75]",Ckey,3/4,Treble
1697,"['C', 'E', 'F', 'G', 'HC', 'B', 'A', 'HC', 'A', 'F', 'A', 'G', 'HC', 'E', 'G', '#F', 'G', 'A', 'D', 'B', 'A', 'G', 'A', 'B', 'HC']","[0.125, 0.1875, 0.0625, 0.375, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.125, 0.125, 0.625, 0.25, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
1698,"['E', 'G', 'HC', 'A', 'B', 'G', 'E', 'D', 'E', 'F', 'B', 'A', 'G', 'HC', 'E', 'F', 'A', 'G', 'C', 'D', 'F', 'A', 'B', 'LB', 'D', 'C']","[0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.375, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.25, 0.0625, 0.1875, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5]",Ckey,2/4,Treble
1701,"['A', 'HD', 'HE', 'B', 'A', 'G', 'E', 'G', 'A', 'HC', 'E', 'D', 'C', 'C', 'D', 'E', 'G', 'A', 'HE', 'HD', 'E', 'G', 'A', 'HE', 'HD', 'A', 'HC']","[0.125, 0.0625, 0.0625, 0.125, 0.125, 0.375, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.125, 0.125, 0.5, 0.125, 0.25, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
1705,"['A', 'HE', 'HD', 'HC', 'HD', 'A', 'HC', 'B', 'A', 'G', 'A', 'C', 'D', 'E', 'F', 'A', 'G', 'F', 'E', 'G', 'D', 'C', 'B', 'HD', 'G', 'A']","[0.125, 0.25, 0.0625, 0.0625, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.5, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.25, 0.125, 0.5]",Ckey,2/4,Treble
1706,"['G', 'A', 'G', 'F', 'E', 'D', 'C', 'LB', 'A', 'G', 'A', 'B', 'HC', 'B', 'A', 'D', 'G', 'HC', 'B', 'HC', 'A', 'E', 'G', '#F', 'G', 'F', 'D', 'A', 'G', 'F', 'LB', 'E', 'D', 'C']","[0.375, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.125, 0.75, 0.0625, 0.0625, 0.25, 0.125, 0.25, 0.0625, 0.0625, 0.25, 0.125, 0.25, 0.125, 0.25, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.75]",Ckey,3/4,Treble
1707,"['A', 'E', 'D', 'C', 'D', 'E', 'A', 'HC', 'B', 'A', '#G', 'A', 'E', 'HC', 'B', 'HC', 'B', 'A', 'HE', 'HD', 'A', 'G', 'F', 'E', 'HC', 'B', 'A', 'G', 'E', 'A']","[0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.75, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.125, 0.25, 0.0625, 0.0625, 0.125, 0.125, 0.75]",Ckey,3/4,Treble
1709,"['E', 'F', 'G', 'HC', 'B', 'A', 'G', 'E', 'A', 'F', 'E', 'D', 'A', 'G', 'A', 'HD', 'HC', 'B', 'A', 'G', 'A', 'F', 'E', 'D', 'LB', 'C', 'D', 'A', 'G', 'B', 'HC']","[0.1875, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.0625, 0.125, 0.0625, 0.5, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.1875, 0.0625, 0.5]",Ckey,2/4,Treble
1710,"['A', 'HC', 'B', 'A', 'E', 'B', 'HD', 'HC', 'B', 'A', 'D', 'HC', 'B', 'A', 'B', '#G', 'E', 'A', 'E', 'F', 'D', 'E', 'A', 'HC', 'B', 'A', '#G', 'B', 'HE', 'HD', 'HC', 'B', 'A']","[0.1875, 0.0625, 0.125, 0.125, 0.25, 0.1875, 0.0625, 0.125, 0.125, 0.25, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.375, 0.125, 0.125, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.375, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.125, 0.125, 0.75]",Ckey,3/4,Treble
1711,"['E', 'F', 'G', 'E', 'D', 'E', 'F', 'A', 'G', 'C', 'HC', 'A', 'B', 'HC', 'HD', 'G', 'A', 'G', 'F', 'C', 'HC', 'B', 'HC', 'A', '#G', 'A', 'B', 'HC', 'G', 'D', 'F', 'E', 'C']","[0.125, 0.125, 0.375, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.25, 0.375, 0.0625, 0.0625, 0.125, 0.125, 0.75, 0.125, 0.125, 0.375, 0.125, 0.0625, 0.125, 0.0625, 0.25, 0.125, 0.125, 0.125, 0.25, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.75]",Ckey,3/4,Treble
1712,"['A', 'HE', 'HD', 'HC', 'B', 'A', 'HC', 'B', '#G', 'A', 'F', 'E', 'D', 'F', 'A', '#G', 'A', 'B', 'HC', 'B', 'HC', 'A', 'HD', 'HE', 'HC', 'A', '#G', 'B', 'A']","[0.5, 0.25, 0.125, 0.125, 0.375, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.75, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.1875, 0.0625, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.75]",Ckey,3/4,Treble
1716,"['A', 'HC', 'HE', 'HD', 'HC', 'B', 'A', 'B', 'A', '#G', 'A', 'F', 'E', 'D', 'HC', 'A', 'B', 'HC', 'HD', 'HC', 'B', 'A', '#G', 'B', 'A']","[0.25, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.1875, 0.0625, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.625, 0.125, 0.1875, 0.0625, 0.0625, 0.0625, 0.5, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.5]",Ckey,2/4,Treble
1717,"['A', 'HC', 'B', 'A', 'B', 'E', 'A', 'B', 'HC', 'HD', 'HE', 'HD', 'HE', 'HD', '#HC', 'HD', 'B', 'A', 'D', 'F', 'E', '#G', 'B', 'HC', 'A']","[0.375, 0.125, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.375, 0.125, 0.75, 0.375, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.125, 0.25, 0.25, 0.125, 0.375, 0.125, 0.125, 0.125, 0.75]",Ckey,3/4,Treble
1718,"['C', 'D', 'E', 'G', 'HC', 'B', 'A', 'G', 'A', 'B', 'E', 'D', 'F', 'A', 'HC', 'B', 'A', 'G', 'HC', 'B', 'HC', 'B', 'G', 'E', 'B', 'A', 'B', 'A', 'F', 'D', 'E', 'F', 'G', 'A', 'G', 'LB', 'F', 'E', 'C']","[0.1875, 0.0625, 0.125, 0.25, 0.125, 0.1875, 0.0625, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.5, 0.125, 0.0625, 0.0625, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.25, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.75]",Ckey,3/4,Treble
1719,"['HC', 'B', 'E', 'A', '#G', 'A', 'B', 'HC', 'HD', 'HE', 'HC', 'B', 'A', 'F', 'D', 'E', 'HD', 'HC', 'B', 'A', 'HE', 'HC', 'B', 'A', 'F', 'D', 'E', '#G', 'A', 'B', 'HD', 'HC', 'A']","[0.25, 0.25, 0.25, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.375, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.75, 0.125, 0.0625, 0.0625, 0.375, 0.125, 0.125, 0.0625, 0.0625, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.75]",Ckey,3/4,Treble
1720,"['E', 'G', 'HE', 'HD', 'HC', 'B', 'A', 'B', 'HC', 'G', 'A', 'F', 'A', 'G', 'F', 'E', 'bE', 'E', 'HC', 'HC', 'B', 'A', 'G', '#F', 'G', 'A', 'D', 'E', 'F', 'G', 'LB', 'D', 'F', 'E', 'D', 'C']","[0.375, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.375, 0.0625, 0.125, 0.0625, 0.125, 0.25, 0.0625, 0.0625, 0.75, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.25, 0.1875, 0.0625, 0.5]",Ckey,3/4,Treble
